Feature_A,Feature_B,Feature_C,Feature_D,Target_Class
3.745401188473625,9.50714306409916,7.319939418114051,5.986584841970366,1
1.5601864044243652,1.5599452033620265,0.5808361216819946,8.661761457749352,0
6.011150117432088,7.080725777960454,0.20584494295802447,9.699098521619943,1
8.324426408004218,2.1233911067827616,1.8182496720710062,1.8340450985343382,0
3.0424224295953772,5.247564316322379,4.319450186421157,2.9122914019804194,0
6.118528947223795,1.3949386065204183,2.9214464853521815,3.663618432936917,0
4.56069984217036,7.851759613930136,1.9967378215835974,5.142344384136116,0
5.924145688620425,0.46450412719997725,6.075448519014383,1.7052412368729153,0
0.6505159298527952,9.488855372533333,9.656320330745594,8.08397348116461,1
3.0461376917337066,0.9767211400638387,6.842330265121569,4.4015249373960135,0
1.2203823484477883,4.951769101112702,0.34388521115218396,9.093204020787821,0
2.587799816000169,6.62522284353982,3.1171107608941098,5.200680211778108,0
5.4671027934327965,1.8485445552552704,9.695846277645586,7.7513282336111455,1
9.394989415641891,8.948273504276488,5.978999788110851,9.218742350231167,1
0.884925020519195,1.959828624191452,0.45227288910538066,3.2533033076326436,0
3.8867728968948203,2.713490317738959,8.287375091519294,3.567533266935893,0
2.8093450968738076,5.426960831582485,1.4092422497476265,8.021969807540398,0
0.7455064367977082,9.868869366005173,7.722447692966574,1.987156815341724,1
0.05522117123602399,8.154614284548341,7.068573438476172,7.2900716804098735,1
7.712703466859457,0.7404465173409036,3.5846572854427263,1.1586905952512971,0
8.631034258755935,6.232981268275579,3.308980248526492,0.6355835028602363,0
3.109823217156622,3.2518332202674705,7.29606178338064,6.3755747135521315,1
8.872127425763265,4.722149251619493,1.195942459383017,7.13244787222995,1
7.607850486168974,5.612771975694963,7.70967179954561,4.937955963643907,1
5.227328293819941,4.275410183585496,0.2541912674409519,1.0789142699330445,0
0.3142918568673425,6.364104112637804,3.143559810763267,5.085706911647028,0
9.07566473926093,2.4929222914887497,4.103829230356297,7.555511385430487,1
2.2879816549162246,0.7697990982879299,2.8975145291376805,1.6122128725400442,0
9.29697652342573,8.08120379564417,6.334037565104235,8.714605901877178,1
8.036720768991145,1.8657005888603584,8.925589984899778,5.393422419156507,1
8.074401551640625,8.960912999234932,3.1800347497186388,1.1005192452767676,1
2.279351625419417,4.271077886262563,8.18014765922493,8.607305832563434,0
0.06952130531190703,5.107473025775658,4.17411003148779,2.2210781047073027,0
1.198653673336828,3.3761517140362796,9.429097039125192,3.2320293202075523,0
5.187906217433661,7.030189588951778,3.63629602379294,9.717820827209607,1
9.624472949421111,2.5178229582536416,4.972485058923855,3.0087830981676964,1
2.848404943774676,0.36886947354532795,6.095643339798968,5.026790232288615,0
0.5147875124998935,2.7864646423661146,9.082658859666537,2.395618906669724,0
1.448948720912231,4.89452760277563,9.856504541106007,2.4205527151150044,0
6.721355474058786,7.616196153287175,2.3763754399239967,7.282163486118596,1
3.677831327192532,6.3230583059357945,6.335297107608947,5.357746840747585,1
0.902897700544083,8.35302495589238,3.2078006497173583,1.8651851039985423,0
0.40775141554763916,5.908929431882418,6.775643618422825,0.16587828927856152,0
5.12093058299281,2.2649577519793795,6.451727904094499,1.7436642900499144,0
6.90937738102466,3.867353463005374,9.367299887367345,1.3752094414599325,1
3.410663510502585,1.1347352124058907,9.246936182785628,8.77339353380981,1
2.579416277151556,6.59984046034179,8.172222002012159,5.5520081159946235,0
5.296505783560065,2.418522909004517,0.9310276780589921,8.972157579533267,0
9.004180571633304,6.33101457273268,3.390297910487007,3.492095746126609,1
7.259556788702394,8.971102599525771,8.870864242651173,7.798755458576238,1
6.420316461542877,0.8413996499504883,1.6162871409461377,8.985541885270793,0
6.0642905965958995,0.09197051616629648,1.014715428660321,6.635017691080558,0
0.05061583846218687,1.6080805141749865,5.487337893665861,6.918951976926932,0
6.519612595026006,2.242693094605598,7.121792213475358,2.3724908749680007,0
3.2539969815926773,7.464914051180242,6.496328990472147,8.49223410494178,1
6.576128923003433,5.683086033354716,0.9367476782809248,3.6771580305943354,0
2.6520236768172545,2.4398964337908358,9.730105547524456,3.930977246667604,1
8.920465551771134,6.311386259972629,7.948113035416484,5.026370931051921,1
5.769038846263591,4.925176938188639,1.952429877980445,7.224521152615053,0
2.807723624408558,0.2431596643145384,6.454722959071678,1.7711067940704894,0
9.404585843529143,9.539285770025874,9.148643902204485,3.7015870025544437,1
0.15456616528867428,9.283185625877254,4.281841483173143,9.666548190436696,1
9.636199770892528,8.530094554673601,2.944488920695857,3.8509772860192526,1
8.511366715168569,3.1692200515627764,1.6949274668609249,5.568012624583502,0
9.36154774160781,6.96029796674973,5.700611700893649,0.9717649377076854,1
6.150072266991698,9.900538501042632,1.4008401523652403,5.183296523637368,1
8.773730719279554,7.407686177542044,6.97015740995268,7.024840839871093,1
3.5949115121975517,2.9359184426449336,8.093611554785136,8.101133946791808,1
8.670723185801037,9.132405525564714,5.113423988609378,5.015162946871996,1
7.9829517896677515,6.4996393077776515,7.019668772577034,7.95792669436101,1
8.900053418175663,3.379951568515358,3.75582952639944,0.93981939840869,0
5.78280140996174,0.35942273796742086,4.655980181324601,5.426446347075766,0
2.865412521282844,5.9083326056901075,0.3050024993904943,0.37348188749214417,0
8.226005606596583,3.601906414112629,1.2706051265188478,5.222432600548044,0
7.699935530986108,2.1582102749684315,6.228904758190002,0.85347464993768,0
0.516817211686077,5.31354631568148,5.406351216101065,6.374299014982066,0
7.260913337226615,9.758520794625346,5.163003483011953,3.2295647294124596,1
7.9518619476870365,2.708322512620742,4.389714207056361,0.7845638134226596,0
0.2535074341545751,9.626484146779251,8.359801205122059,6.95974206093698,1
4.089529444142698,1.7329432007084578,1.5643704267108605,2.502428981645953,0
5.4922666470612045,7.145959227000623,6.601973767177313,2.7993389694594284,1
9.54865280663194,7.378969166957685,5.543540525114007,6.117207462343522,1
4.196000624277899,2.4773098950115746,3.559726786512616,7.578461104643691,0
0.14393488629755868,1.1607264050691624,0.4600264202175275,0.40728802318970136,0
8.554605840110073,7.036578593800237,4.741738290873252,0.9783416065100148,1
4.916158751168323,4.734717707805657,1.7320186991001518,4.33851649237973,0
3.9850473439737346,6.158500980522165,6.350936508676438,0.4530400977204452,0
3.746126146264712,6.258599157142363,5.031362585800877,8.564898411883222,1
6.58693631618945,1.629344270814297,0.7056874740042984,6.424192782063156,0
0.26511310541621813,5.8577558127346325,9.402302414249576,5.75474177875879,1
3.881699262065219,6.432882184423532,4.582528904915167,5.45616789315935,1
9.41464808776525,3.8610263780077423,9.611905638239142,9.053506419560637,1
1.9579113478929644,0.6936130087516545,1.0077800137742665,0.18221825651549728,0
0.944429607559284,6.830067734163569,0.7118864846022899,3.189756302937613,0
8.448753109694545,0.23271935735825866,8.144684825889358,2.8185477477339993,0
1.1816482762165625,6.967371653641506,6.28942846779884,8.77472013527053,1
7.350710438038858,8.034809303848485,2.820345725713065,1.7743954377972282,0
7.506147516408584,8.06834739267264,9.905051420006734,4.126176769114265,1
3.720180857927832,7.764129607419968,3.4080354025301784,9.307573256035647,1
8.584127518430119,4.289940273750183,7.508710677914974,7.545428740846823,1
1.031238688359326,9.025529066795666,5.052523724478571,8.264574661077416,1
3.2004960103061175,8.955232284962005,3.892016787341631,0.1083765148029836,0
9.053819764192637,0.9128667678613356,3.1931363759041487,9.50061967050805,1
9.506071469375561,5.734378881232861,6.318372121697992,4.4844552197831975,1
2.9321077169806453,3.2866454536991596,6.725184560770384,7.5237452943768,1
7.915790437258485,7.896181427945539,0.9120610304869037,4.944203047025814,1
0.5755876001664428,5.495288823237355,4.41530501373377,8.877041827582998,0
3.5091501255207866,1.1706701642760586,1.4299168205283586,7.615106317174723,0
6.182180633162611,1.0112267612279024,0.8410680611499743,7.009691314591199,0
0.7276300636419353,8.218600592903563,7.062422271564962,0.8134878064189976,0
0.8483771408519192,9.866395785011754,3.742707957561203,3.706421470668909,0
8.127995672575025,9.472485773838587,9.860010638228708,7.533781852589416,1
3.762595855309158,0.8350071669866876,7.771469159274368,5.58404249735805,0
4.242220092469763,9.06354385094736,1.1119748230615134,4.926251042908591,0
0.11353644767419069,4.6866064199412625,0.5630327568183735,1.1881791626807192,0
1.1752624677710488,6.492103021160636,7.460448792654233,5.833687650971596,1
9.621725484745419,3.748705795237041,2.8571208628186073,8.685991281894603,1
2.235958385194526,9.632225394406113,0.12154474689816341,9.69878826707639,1
0.43159911950576113,8.911431136980712,5.277011090862999,9.929647961193004,1
0.7379656473539886,5.538542844013207,9.69302535619099,5.230978441701488,1
6.293986381352625,6.957486889846171,4.545410647677732,6.275580800840634,1
5.843143119231002,9.01158010490989,0.4544638034145787,2.809631895922303,0
9.504114840765588,8.902637838909163,4.55656752785713,6.201325978015367,1
2.7738118298113266,1.881211597237613,4.636984049399821,3.533522280260528,0
5.836561118508721,0.7773463696498484,9.743948076661665,9.86210744479603,1
6.981617140197452,5.360963663441204,3.0952761628632777,8.137950197069486,1
6.847311725538793,1.626169393448913,9.109271844938425,8.22537242923169,1
9.49799913291924,7.2571950838836,6.134151959357899,4.182430362906189,1
9.327284833540133,8.660638895004084,0.45218670106189407,0.26366974497252005,0
3.7646336687804958,8.105533307818328,9.872761293149445,1.5041689110352818,1
5.941307153521351,3.8089085663102153,9.699143978146033,8.421189231357086,1
8.383287047111379,4.686931597949703,4.148195023376652,2.7340707193070624,0
0.5637549665092711,8.647223762550531,8.129010091300776,9.997176732861305,0
9.966368370739055,5.5543170560262745,7.689874151805105,9.44765729882428,1
8.496473906774115,2.4734810174319763,4.505441353100935,1.2915941515149498,0
9.540510272587223,6.0617463445088005,2.2864280550346274,6.7170068440585675,1
6.181282404578958,3.5816271803284048,1.1355759219962902,6.715731955927996,0
5.2030770090379335,7.723183917356393,5.201635011119934,8.5218150031854,1
5.519068387744856,5.609379715353863,8.76653602658345,4.034828662123971,1
1.3401522845064073,0.28782676313338973,7.55137255673619,6.203095513534647,1
7.0407976809922355,2.129641615089107,1.3637147558676976,0.14544665667881929,0
3.5058755880659698,5.899176868546331,3.922440450997323,4.374749220237291,0
9.041586944937483,3.4825546702330037,5.139894891598108,7.8365301274114305,1
3.9654278232127016,6.220867002278735,8.623637087467452,9.495206236576422,1
1.4707348092903794,9.265876251614944,4.921162930795382,2.5824438829895833,1
4.591357562382613,9.800325752854771,4.926180939928696,3.287516102875082,1
6.334008543167258,2.401456187781931,0.7586332810866392,1.2887972191064923,0
1.2804583895777244,1.5190269351229435,1.3882717264941014,6.4087474480321465,0
1.8188008439914483,3.456672833238632,8.967884099060118,4.739616402628723,1
6.675577385210271,1.7231987120162984,1.9228901880867078,0.40868616266478863,0
1.6893506307216455,2.7859033903195862,1.7701048427674682,0.8870253375705561,0
1.206358711006008,4.607787680327258,2.063337184057925,3.6426986104807546,0
5.034172708548569,6.903948286293653,0.39312139841098936,7.994103989090426,1
6.279003894909078,0.8175903194887191,8.735786241067773,9.208724005318132,1
0.6107795985486375,2.7687764814720373,8.062012797930613,7.482596903836583,0
1.8452101935637732,2.093493233367103,3.70472102791382,4.845229851910213,0
6.1825477153029595,3.689136395697724,4.625347161331479,7.474709381337565,1
0.366832028905979,2.5243694434402073,7.133495858845524,8.952068376871994,0
5.116774421156661,5.321134852653157,1.0717201133977605,4.474123668234546,0
5.326172664550231,2.4247050363472966,2.6924323094938094,3.7728416310462265,0
0.20071197777726368,3.220791655831783,2.1144800699654462,3.2749735217791462,0
1.1976213181925122,8.90527280739895,5.935924535540487,6.791023191444896,1
7.891712386073383,4.984421989290572,0.8692028808742369,5.371065418185478,0
5.868411180208791,7.4543947418433,4.316595462296794,1.2758030279556376,0
2.8377590579872445,3.630822963986351,6.459172413316012,5.707783046689119,0
3.5609672589784624,9.865152487929796,6.057748193568871,2.372267917359945,1
1.0178247262040374,1.5285913918433203,2.459577283845081,1.6068137325955567,0
1.8656702405130576,2.850951686938471,1.7337359529475482,8.967654246264251,0
0.8023374566164221,5.245113895702547,4.103968269896615,9.823786169086064,0
1.1203890216805235,3.9785559904574166,9.69470433275369,8.655071258939802,1
8.1707207094928,2.579028270449398,1.7088758739006582,6.68643219924431,0
9.293759891275858,5.567628930139298,5.7161268946989985,2.7997909366028417,1
7.694929331919369,1.8704374855752337,3.2367923640424365,4.254364386164168,0
5.07610378684455,2.4240973241508024,1.1483682473920354,6.1062004244163255,0
2.8863055324025577,5.812382214226123,1.5436271527420231,4.811401018548175,0
5.325894325515859,0.5182353682242691,3.366042781939206,1.3441467693897424,0
0.6337497047276774,9.899602323899453,3.2235384497472297,8.09874445854635,1
2.5464065476376385,6.8150272222392925,7.6022785988968655,5.956387406078443,1
4.715761885501584,4.118409141472686,3.4886826654299528,9.29529144247826,1
8.306194077877292,9.650269106665126,1.2429722348554473,7.308674752036443,1
9.383404568210379,1.8123306616566015,0.664962673667775,7.4112064929005905,0
5.744731131799119,8.41828776758272,1.397723766262895,7.952673118598902,1
2.0162732004774453,1.636559428657045,1.6426579793099294,8.14574720231382,0
6.651972206962001,5.230654247691193,3.5883048412350247,8.772005408131083,1
3.924451074226354,8.16599439471577,4.391349085702184,3.769444294249076,1
4.626797856696064,3.0137787416414206,7.476093801762511,5.027203900924792,1
2.322126951468173,8.995745732745684,3.8389122137321143,5.435528611139886,1
9.06472110964547,6.242379959139921,1.1689804070836407,9.398321236134752,1
6.277080530714178,3.3490561465708613,1.3927207266338726,7.9402518927029595,0
6.200727559285135,5.334610919763215,8.938925830509577,7.885972112245307,1
1.5167487973275118,3.1172206779554825,2.4848913981446574,7.43946292572677,0
0.3353243473577938,5.698896848713165,7.624586857406905,8.767656367617494,0
3.4208174871590744,8.212573046720129,1.1063173695520723,8.464522917345182,1
1.2748866233198242,3.9728729056036727,7.972953657795536,1.4991742734877378,0
2.2925139523264146,7.222525683930662,7.200365365460744,6.411476328852973,1
6.939484444671001,5.427244433475962,2.5179905890695276,3.4569599350391944,0
1.8159771680142567,9.084505613336283,5.833917947661204,4.008514167636399,1
4.620058036441327,9.472833396118153,1.533514031160802,5.862298320167972,1
5.05888678884466,6.1145423543464785,0.18110183820840509,8.721239089441514,1
9.321182824836123,5.65133183589209,6.966508238768922,9.224993811772958,1
7.072386343133986,1.5253904291426135,5.762883601668132,6.067150463828559,1
4.24130671302386,7.3644423562472285,9.343670147690148,9.255685129067764,0
4.508393714041321,1.1323804584075525,9.848411989623346,8.388980864459342,1
1.2466268120326685,9.208418826173723,8.698963620621283,5.188380571260721,1
5.912754357449293,3.9900270387013026,0.5476163882203133,3.3519724164590095,0
8.028534485980114,0.04632023004602859,3.334991716911442,3.9816869359094333,0
5.373956029379229,9.198556164127606,3.4634599436596125,3.469532018962277,1
7.3750124810974835,4.522179408898071,2.2460482293998196,4.524395161326934,0
1.4085702037979986,1.763869865062233,4.983677727394797,4.189254495045479,0
9.148459010681,3.623938991166331,5.805883502780435,6.322642879195303,1
0.13094456588333636,6.635373720167106,1.7803596686975143,9.610703174694551,0
1.4866272775311296,4.146241237270237,0.8534966807864386,9.968742518459473,0
5.021950103312426,5.953850173200438,0.6707647738842748,7.499604703991778,0
2.0990559309558576,8.980542894407137,2.0513964048200717,1.9068772066366657,0
0.3654966784809488,4.720669451099992,5.648411332626164,0.6570863942835237,0
7.755276166950106,4.532888347480276,5.243902693275801,4.407627469382281,1
4.00763060875326,5.596403313082179,1.552402459307125,1.8192813049527112,0
8.617856210135173,9.461154621336327,3.7330931627975295,2.707446731435538,1
6.439995432390157,4.087341710980964,0.2538635566034486,1.5615259736619036,0
7.159722288473976,6.589239419101514,0.2709599250348349,2.219721619329494,0
2.310747965880714,6.718927435987284,0.19710537754364155,1.0410858198457384,0
7.999160853731894,1.7854466205433361,6.527461078518747,2.381827810467265,0
0.9944139275934516,2.4317219099945406,7.2226693185565916,8.556964681062858,0
8.302198645669916,3.9718352961845484,6.680851365706461,2.0498429541582097,1
2.9314773026101326,8.963358185211197,0.13001923510736035,0.8550853085446808,0
2.078862551460273,0.26532203873819715,1.8143543508979731,5.830415609696922,0
4.214245505924979,8.926717110769749,8.17443561738441,3.4181735169787597,1
2.594234334312925,3.7969240816726693,5.902949425148077,2.6806364082287626,0
6.24148907849134,4.0941165219124045,5.520471808519803,4.361265291353167,1
2.9446575954191765,9.484533069621566,7.636057941597608,1.4011317576645255,1
8.684679758979128,4.874311982495136,8.945522268940914,7.998552559473152,1
4.252135044692334,0.22469308320117398,2.686773593849461,5.416342146608669,0
6.334782198261473,2.578876854332023,1.3935607407282413,8.34930236799299,0
9.84402180703552,5.256901823026858,1.716792858483035,2.7230732651936895,0
0.18390676547466733,9.14298806560499,1.1775108289014113,5.765164755142536,0
2.74055220687206,5.541780025157934,6.514203883518642,8.297418037072017,1
2.064212717606032,0.10995828658480478,1.3688563006880727,9.00018641848105,0
8.738900775625153,5.974131021703083,6.005168604336534,6.650366745462555,1
1.753712786234496,9.144119459249598,4.187705248920731,3.8313852824949746,0
5.189177052828375,0.46965966775055046,1.662833687560794,7.380336164263705,0
0.8279866792512647,6.031521094663882,2.4534910968132095,3.8929561404197655,0
2.8869373677069987,3.5567271646494913,7.1904590518424545,2.9712171562317504,0
5.664046402968972,4.760504021990997,6.636711653626481,9.36829739324758,1
7.325720972102503,2.149403785907568,0.3118313506128467,2.622640442998251,0
5.9507793070025485,0.5142581348425035,4.963662472012364,5.968428489168892,0
3.3424389081696084,7.7091220374582194,1.065982531337718,0.7513778173580876,0
7.281887562036033,4.954913162061985,6.88402396427736,4.348273386037462,1
2.464020332391068,8.191023176741997,7.994158789689792,6.946964708544268,1
2.7214513722996267,5.902306668690871,3.6097389694002677,0.9158207332663415,0
9.173135754622429,1.368186309189614,9.502373538208024,4.460057729579558,1
1.8513292883861965,5.419009473783581,8.729458358764083,7.322248864095612,1
8.065611478614498,6.587833667107174,6.922765645178525,8.491956515653193,1
2.4966800885918596,4.894249636431405,2.2120944181960223,9.87668007996647,0
9.440593396866133,0.394268113685059,7.055751725156885,9.252483174156659,1
1.8057534512733353,5.679452305526294,9.154882975880419,0.3394597858579884,0
6.974202672468399,2.9734900737255074,9.243961953765304,9.710582451653679,1
9.442664891134338,4.742142166574638,8.620426509893134,8.445493985350703,1
3.1910047324325563,8.289154741506774,0.3700763471549262,5.96269878482053,0
2.3000883728770303,1.205668857772788,0.7695320162920916,6.962887758781397,0
3.3987496376806616,7.247667715287615,0.6535634079894237,3.152903378306103,0
5.394912923753372,7.907231648389636,3.187525029320699,6.2589137643700905,0
8.85977748236187,6.158631881823045,2.329594747536338,0.2440078155653802,0
8.700988739009299,0.21269410850387138,8.747016726841995,5.28937134027212,1
9.390676985128962,7.987832357736654,9.979341105333376,3.5071181545171015,1
7.671882889311269,4.019309136092422,4.798756203039089,6.275054632183701,1
8.736771141863388,9.840834691992951,7.682734138645182,4.177667821673338,1
4.213570022770702,7.375823015888915,2.3877714576830233,1.1047411313139466,0
3.546221576407765,2.8723899165408175,2.963081204559901,2.3360775104990994,0
0.42093189636361883,0.1787393473341381,9.877223897360315,4.277731337358624,0
3.8432664715968166,6.796472826930699,2.1825388786506417,9.499611839502254,1
7.863450144155521,0.8941100231225951,4.175807757849284,8.791183075621646,1
9.447320222914103,4.674015112498697,6.134113892107077,1.6703394609207523,1
9.911686261369766,2.3167170138344337,9.427317741351256,6.496466489923685,1
6.077367948788591,5.126885110165086,2.3066981171775867,1.7652803200550826,0
2.2048620907017535,1.8643826214425452,7.795844735667533,3.501252591667301,0
0.5784267656339637,9.691026301408113,8.837858849634257,9.27752283195213,1
9.949078226464353,1.738952492194873,3.9624201890265875,7.582384757040913,1
6.960206180537922,1.5389590633985506,8.158331249906178,2.2444057183666066,0
2.2381761482262306,5.3697442289341355,5.929399348417031,5.8008620783781115,0
0.9148683739775487,8.774608626303804,2.6560004258870604,1.2951492128280417,0
8.887480798689772,9.556514982297534,8.621276172654506,8.09516074724878,1
6.552419806390217,5.5085737060913935,0.8698675991141014,4.084532130706987,0
3.72688517012314,2.5975378376032623,7.234201136885849,4.9587573507877085,0
0.8104621590764793,2.2018320194981134,6.832587636595959,0.7613085949030018,0
8.512069140487688,4.951465270139743,4.80586577326648,5.924077846595176,1
8.246809659251491,3.4780920790219305,6.780161525590636,5.657319639957911,0
2.6702827016942132,8.78629986355158,7.974260216069281,6.584518346584255,1
8.505817290942419,8.672942009598025,7.083629767150348,8.37013328363672,1
6.974714616692836,6.801407717603004,6.186113782151843,7.527166395576412,1
1.586051052930737,8.808707591989284,8.71843527745232,0.29247283034559146,0
8.258167505647627,1.288698674734452,3.351188542591419,7.435082562916078,1
1.607598960483082,8.179670241190621,8.32134177957742,5.074677337608362,1
0.0638587171683358,2.870381331749128,6.169269183757422,9.811861780274235,0
6.3181352701666835,2.5980358106415977,6.340057030996114,5.3998537971585545,1
7.798453951511436,1.069806388269584,7.61027902502028,5.412665786761103,1
9.629920038589946,3.418721660386861,6.326218931339481,9.320281055100175,1
1.0250972799067926,9.372284872364512,6.878857223008134,0.678370591051719,0
3.0096356694681625,7.081720886452816,0.673506014687717,5.8217046017627325,0
3.4588305695295674,6.209155177674771,0.4574203381251285,8.715368061523762,0
9.734889691773969,9.688778552856915,7.496518317429247,1.3008624013063197,1
7.582631959290226,0.2458691645880151,0.22123551528997254,3.2361021914954122,0
4.886431904046658,7.704074178077932,6.832953766065052,4.459027063767484,1
2.736266662816659,9.971245001577111,4.261813022359729,4.513870243296755,1
1.6362382119166918,7.948095487499294,6.936822257814886,2.207696127887604,0
0.823810456158427,6.804993020747131,6.545112142811353,2.7325952699820935,0
9.508635622504103,1.5105789178090023,4.323348010426019,9.436159201675988,1
4.197273169261223,6.385259476640855,3.9759439796279428,2.7421520234867005,0
9.839776479598282,4.09334006315043,8.940992036791345,2.299546058910862,0
2.131047040250833,0.3113408288451136,6.5166682537588505,3.6852634372376114,0
8.64358249839637,4.732099066915572,9.681934279147217,1.8552551570312115,1
8.686231679556109,7.765968527917417,7.70921844644052,8.447832281168877,1
7.610239909429989,6.262203216314154,1.3124487768238757,0.32526179491251916,0
9.208478478156868,6.166503145207381,7.965372909761763,4.815223515125501,1
1.1730818896239448,1.2518579220255044,6.855652872289713,4.303058948994627,0
2.005247267003367,4.915945467414369,0.6420893707513409,5.819714019143988,0
2.6899340443509767,7.975591006371881,3.1036195892357377,4.552201490818012,0
0.11620539908100636,0.7244688779455888,3.924935564066848,4.799388347171235,0
6.000205481193037,2.9166257870930323,6.949818861265426,8.601223971892045,1
7.7985098889334985,0.39618825348357145,4.805069472578289,1.0493017841817487,0
2.4204501586252745,9.866625932671464,1.4249554290151323,4.988881534513561,0
6.181557343181191,7.024649705441039,5.5964868348691414,0.09770847419183659,0
3.2646130824399187,5.1771164338471145,0.8786649914483335,3.5062693120918076,0
0.33203108791366565,0.7857849715502074,3.9692327620159604,1.3271575404306035,0
5.675408482615581,6.894649691372657,8.005866991090828,2.0015024424481007,1
1.6748258225906976,1.0456784033440025,6.364302495436367,7.064757264869011,0
0.3158614482564204,9.362122462436899,0.5197128365147241,5.412963353010705,0
7.090605194509164,8.709691237460856,7.140869321324278,8.017280830697919,1
3.3945019254280604,8.148251137465122,0.8011484638467514,8.948166560605276,1
5.475923761537363,8.172977699624937,4.523182845183001,6.4357769519652495,1
5.264026609361132,7.315895217553319,0.8162998203058958,0.603520839905638,0
2.4710323401014644,1.5954468011318834,8.717835665922017,2.192139873580443,0
9.758652558191313,3.3689579177110685,1.8211791568869928,7.896985071424791,1
